NO	sigungu	beonji	bonbeon	bubeon	dangi	cls	area	cntr_ym	cntr_d	deposit	m_rent	floor	built_y	road_nm	cntr_prd	cntr_cls 	renew	pre_deposit	pre_m_rent
891	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202401	9	41000	0	9	2001	새창로8길 157	202402~202602	신규			
892	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	10	62000	0	4	2001	효창원로 17	202401~202601	갱신	사용	70000	0
893	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202401	12	41895	0	20	2001	효창원로 17	202403~202603	갱신		39900	0
894	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202401	13	75000	0	13	2001	효창원로 17	202402~202602	갱신		63000	0
895	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202401	13	75000	0	13	2001	효창원로 17					
896	서울특별시 용산구 산천동	204	204	0	한강타운	월세	59.69	202401	13	15000	100	5	2001	새창로8길 157	202403~202603	신규			
897	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	15	53500	0	11	2001	효창원로 17	202404~202604	갱신	사용	52500	0
898	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	15	56000	0	6	2001	효창원로 17					
899	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	84.98	202401	16	35000	100	2	2001	효창원로 17	202404~202604	신규			
900	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	20	46200	0	17	2001	효창원로 17	202403~202603	갱신		44000	17
901	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	20	56000	0	17	2001	효창원로 17	202403~202603	신규			
902	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	114.48	202401	20	40000	190	4	2001	효창원로 17	202402~202602	신규			
903	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	21	60000	0	13	2001	효창원로 17	202402~202602	신규			
904	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202401	21	49500	0	1	2001	효창원로 17					
905	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202401	26	65000	0	1	2001	효창원로 17	202402~202602	갱신	사용	62000	0
906	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202401	27	10000	150	9	2001	효창원로 17	202403~202603	신규			
907	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202401	27	3000	135	12	2001	효창원로 17	202402~202602	갱신		3000	120
908	서울특별시 용산구 산천동	194	194	0	리버힐삼성아파트(임대)	월세	32.99	202401	30	1064	15	5	2001	효창원로13길 7					
909	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202402	2	39000	0	1	2001	새창로8길 157	202404~202604	신규			
910	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202402	3	43543	0	20	2001	효창원로 17	202402~202602	갱신	사용	41470	0
911	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	114.48	202402	3	10000	250	7	2001	효창원로 17	202403~202603	신규			
912	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202402	3	80000	0	14	2001	효창원로 17	202402~202602	갱신		95000	0
913	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202402	3	50000	0	15	2001	효창원로 17	202404~202604	신규			
914	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202402	4	77000	0	18	2001	효창원로 17	202403~202603	신규			
915	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202402	5	57500	0	13	2001	효창원로 17	202403~202603	신규			
916	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202402	8	62000	0	18	2001	효창원로 17	202403~202603	신규			
917	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202402	13	67200	0	13	2001	효창원로 17	202404~202604	신규			
918	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	84.98	202402	17	40000	60	17	2001	효창원로 17	202403~202602	갱신	사용	40000	80
919	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	84.98	202402	20	7500	165	5	2001	효창원로 17	202403~202603	갱신		4000	152
920	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202402	21	49000	0	4	2001	효창원로 17	202402~202602	갱신	사용	55000	0
921	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202402	22	50000	0	8	2001	효창원로 17	202404~202604	신규			
922	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202402	22	50000	0	8	2001	효창원로 17	202404~202604	신규			
923	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202402	24	36000	50	8	2001	효창원로 17	202403~202603	갱신	사용	36000	40
924	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	84.98	202402	24	30000	120	10	2001	효창원로 17	202404~202604	신규			
925	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202402	24	62000	0	11	2001	효창원로 17	202404~202604	신규			
926	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202402	24	50000	0	7	2001	효창원로 17	202404~202604	신규			
927	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202402	25	50400	0	14	2001	효창원로 17	202402~202602	갱신		48000	0
928	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202402	25	39500	0	3	2001	새창로8길 157	202404~202604	신규			
929	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202402	25	39500	0	3	2001	새창로8길 157	202404~202604	신규			
930	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.98	202402	29	33600	45	9	2001	효창원로 17					
931	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202403	1	40000	0	4	2001	새창로8길 157	202403~202603	신규			
932	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202403	2	41000	0	14	2001	새창로8길 157	202404~202604	신규			
933	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202403	3	60000	0	19	2001	효창원로 17					
934	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202403	3	60000	0	19	2001	효창원로 17	202405~202605	신규			
935	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202403	5	44000	0	6	2001	효창원로 17	202403~202603	갱신		43575	0
936	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202403	6	58000	0	13	2001	효창원로 17	202403~202603	신규			
937	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202403	6	58000	0	13	2001	효창원로 17	202404~202604	신규			
938	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202403	8	51818	0	20	2001	효창원로 17	202403~202603	갱신		49350	0
939	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202403	9	56000	0	6	2001	효창원로 17	202403~202603	신규			
940	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.98	202403	10	50000	0	5	2001	효창원로 17	202404~202604	신규			
941	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202403	13	15000	30	15	2001	효창원로 17	202404~202603	갱신		5000	60
942	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202403	14	31920	0	1	2001	새창로8길 157	202404~202604	갱신		30400	0
943	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202403	15	75000	0	10	2001	효창원로 17	202405~202605	신규			
944	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202403	15	45000	0	8	2001	새창로8길 157	202404~202604	신규			
945	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	114.48	202403	16	15000	200	1	2001	효창원로 17	202405~202605	신규			
946	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202403	16	45000	0	7	2001	새창로8길 157	202405~202605	신규			
947	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	84.98	202403	19	48300	25	7	2001	효창원로 17	202406~202606	갱신		48300	0
948	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202403	20	15000	140	16	2001	효창원로 17	202404~202604	신규			
949	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202403	21	67000	0	18	2001	효창원로 17	202405~202605	갱신		25000	100
950	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202403	22	8500	120	6	2001	효창원로 17	202403~202603	갱신		7000	105
951	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	84.98	202403	23	20100	160	6	2001	효창원로 17	202404~202604	갱신	사용	20000	160
952	서울특별시 용산구 산천동	194	194	0	리버힐삼성아파트(임대)	월세	32.99	202403	25	1064	15	13	2001	효창원로13길 7		신규			
953	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202403	28	65000	0	10	2001	효창원로 17	202406~202406	신규			
954	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202403	28	10000	160	19	2001	효창원로 17	202404~202504	신규			
955	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202403	29	49350	0	3	2001	효창원로 17	202403~202603	갱신		49350	0
956	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202403	29	50000	0	5	2001	효창원로 17	202407~202607	신규			
957	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202403	30	55000	0	4	2001	효창원로 17	202406~202606	신규			
958	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	114.48	202404	2	20000	230	16	2001	효창원로 17	202405~202605	신규			
959	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202404	5	50000	0	1	2001	효창원로 17	202405~202605	갱신	사용	56000	0
960	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202404	5	49000	0	1	2001	효창원로 17	202405~202605	갱신		56000	0
961	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202404	8	60000	0	20	2001	효창원로 17					
962	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202404	8	60000	0	20	2001	효창원로 17	202405~202605	신규			
963	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202404	8	53000	0	1	2001	효창원로 17	202406~202606	갱신	사용	55000	0
964	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202404	11	51810	0	7	2001	효창원로 17	202404~202604	갱신		49350	0
965	서울특별시 용산구 산천동	204	204	0	한강타운	월세	59.69	202404	12	30000	30	3	2001	새창로8길 157	202404~202604	신규			
966	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202404	15	47400	0	6	2001	효창원로 17	202406~202606	신규			
967	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	114.48	202404	18	42000	168	18	2001	효창원로 17	202404~202604	갱신	사용	40000	160
968	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202404	19	45000	0	7	2001	새창로8길 157	202405~202605	신규			
969	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202404	21	60000	0	6	2001	효창원로 17	202405~202605	신규			
970	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202404	22	47000	0	1	2001	새창로8길 157	202407~202607	신규			
971	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202404	23	55000	0	13	2001	효창원로 17	202404~202404	갱신		55000	0
972	서울특별시 용산구 산천동	194	194	0	리버힐삼성아파트(임대)	월세	32.99	202404	29	1064	15	15	2001	효창원로13길 7		신규			
973	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202404	29	57500	0	6	2001	효창원로 17	202404~202604	갱신		52500	0
974	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202405	1	30000	70	18	2001	효창원로 17	202406~202606	신규			
975	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202405	1	30000	70	18	2001	효창원로 17	202406~202606	신규			
976	서울특별시 용산구 산천동	204	204	0	한강타운	전세	59.69	202405	1	34500	0	1	2001	새창로8길 157	202405~202605	갱신		33000	0
977	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	114.48	202405	4	50000	60	4	2001	효창원로 17	202406~202606	신규			
978	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	114.48	202405	10	68000	0	1	2001	효창원로 17	202409~202609	신규			
979	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202405	13	53000	0	13	2001	효창원로 17	202407~202607	신규			
980	서울특별시 용산구 산천동	193	193	0	리버힐삼성	월세	59.55	202405	16	10000	110	15	2001	효창원로 17					
981	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	84.98	202405	21	50000	0	2	2001	효창원로 17	202405~202605	신규			
982	서울특별시 용산구 산천동	193	193	0	리버힐삼성	전세	59.55	202405	22	46000	0	6	2001	효창원로 17	202406~202606	갱신		41400	0
983	서울특별시 용산구 청암동	181	181	0	GS자이	전세	157.43	202306	28	160000	0	11	2005	삼개로 60	202307~202507	신규			
984	서울특별시 용산구 청암동	181	181	0	GS자이	전세	157.43	202307	27	100000	0	10	2005	삼개로 60	202307~202507	신규			
985	서울특별시 용산구 청암동	181	181	0	GS자이	전세	157.43	202308	18	120000	0	9	2005	삼개로 60					
986	서울특별시 용산구 청암동	181	181	0	GS자이	전세	157.43	202308	18	120000	0	9	2005	삼개로 60	202308~202509	신규			
987	서울특별시 용산구 청암동	181	181	0	GS자이	월세	223.75	202310	10	40000	700	10	2005	삼개로 60	202312~202512	갱신	사용	40000	700
988	서울특별시 용산구 청암동	181	181	0	GS자이	월세	157.43	202310	16	20000	540	14	2005	삼개로 60	202310~202510	신규			
989	서울특별시 용산구 청암동	181	181	0	GS자이	전세	157.43	202403	10	113000	0	1	2005	삼개로 60	202405~202605	신규			
990	서울특별시 용산구 청암동	181	181	0	GS자이	전세	223.75	202404	10	136000	0	1	2005	삼개로 60	202406~202606	갱신		126000	0
991	서울특별시 용산구 청암동	181	181	0	GS자이	전세	201.23	202404	30	150000	0	8	2005	삼개로 60	200404~202604	신규			
992	서울특별시 용산구 청암동	181	181	0	GS자이	전세	240.39	202405	9	150000	0	2	2005	삼개로 60	202407~202707	신규			
993	서울특별시 용산구 원효로3가	2778	277	8	용산소미글로벌리버파크	전세	24.68	202306	19	28000	0	13	2022	원효로 111	202307~202507	신규			
994	서울특별시 용산구 원효로3가	1241	124	1	금성아파트	전세	35.14	202307	12	15000	0	5	1971	원효로 129	202307~202507	갱신		14500	0
995	서울특별시 용산구 원효로3가	2778	277	8	용산소미글로벌리버파크	전세	22.98	202307	27	30000	0	13	2022	원효로 111	202308~202508	신규			
996	서울특별시 용산구 원효로3가	2778	277	8	용산소미글로벌리버파크	전세	24.62	202307	29	28400	0	19	2022	원효로 111					
997	서울특별시 용산구 원효로3가	2778	277	8	용산소미글로벌리버파크	전세	24.62	202307	29	28400	0	19	2022	원효로 111	202308~202508	신규			
998	서울특별시 용산구 원효로3가	2778	277	8	용산소미글로벌리버파크	월세	24.68	202311	3	5000	120	18	2022	원효로 111	202401~202601	신규			
999	서울특별시 용산구 원효로3가	2778	277	8	용산소미글로벌리버파크	월세	24.68	202311	3	5000	120	18	2022	원효로 111	202401~202601	신규			
